ASIN,iSKU,BOM ID,BOM Class,Component Type,Quantity (unit/kg/Liter),Material Unit Price,Per FG price,Status,
B08KF94MCT,AY-Shower-Spray-Eucalyptus-8oz,RM-TA-EUCALYPTUS-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.02,38.5,0.77,Hibernated,
B08KF94MCT,AY-Shower-Spray-Eucalyptus-8oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.2,0.26,0.05283,Hibernated,
B08KF94MCT,AY-Shower-Spray-Eucalyptus-8oz,LABL-TA-3.75x4.75-Shower-Spray-4oz,Packaging,Label,1,0.52,0.52,Hibernated,
B08KF94MCT,AY-Shower-Spray-Eucalyptus-8oz,M1006CL-Dome-Shrink-Band 66X175,Packaging,Safety Shrink Band,1,0.09,0.0912,Hibernated,
B08KF94MCT,AY-Shower-Spray-Eucalyptus-8oz,"SPRAY-MIST-24-410-White-7.5""",Packaging,Top Cover,1,0.13,0.13,Hibernated,
B08JQRDGPT,AY-Smell-the-Roses-Stem-Cell-Toner-4oz,Ayadara-Rose-Stem-Cell-Peptide-Toner-PLSF,Raw Material,Turnkey FG,1,4.7,4.7,Hibernated,
B08KDGWSC8,AY-Stardust-Sulfur-Scrub-8oz,CLEARECOBAG-7.5X10,Packaging,Eco Bags,1,0.08,0.0816,Active,
B08KDGWSC8,AY-Stardust-Sulfur-Scrub-8oz,LABL-10.5905x1.6418-AY-Stardust-Sulfur-Scrub-8oz,Packaging,Label,1,0.52,0.52,Active,
B08KDGWSC8,AY-Stardust-Sulfur-Scrub-8oz,WL-Four-In-One-8oz-PLSF,Raw Material,White Label,1,6.59,6.59,Active,
B08JXPZSHD,AY-Sun-Salutation-Goddess-1.7oz,BTL-4oz-Cosmo-White-20-410,Packaging,Container/Pouch,1,0.24,0.24,Hibernated,
B08JXPZSHD,AY-Sun-Salutation-Goddess-1.7oz,CLEARECOBAG-6X8,Packaging,Eco Bags,1,0.06,0.05573,Hibernated,
B08JXPZSHD,AY-Sun-Salutation-Goddess-1.7oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.00647,0.26,0.00171,Hibernated,
B08JXPZSHD,AY-Sun-Salutation-Goddess-1.7oz,RM-ROSE-WATER,Raw Material,Ingredient,0.04052,11.47,0.46477,Hibernated,
B08JXPZSHD,AY-Sun-Salutation-Goddess-1.7oz,RM-TEA-TREE-WATER,Raw Material,Ingredient,0.01496,6.67,0.09981,Hibernated,
B08JXPZSHD,AY-Sun-Salutation-Goddess-1.7oz,RM-CLARY-SAGE-WATER,Raw Material,Ingredient,0.01496,5.44,0.08136,Hibernated,
B08JXPZSHD,AY-Sun-Salutation-Goddess-1.7oz,RM-Witch-Hazel-Distillate,Raw Material,Ingredient,0.04052,4.03,0.16326,Hibernated,
B08JXPZSHD,AY-Sun-Salutation-Goddess-1.7oz,RM-Euxyl-PE-9010,Raw Material,Ingredient,0.00056,39.93,0.0224,Hibernated,
B08JXPZSHD,AY-Sun-Salutation-Goddess-1.7oz,LABL-TA-3.75x4.75-Toner-4oz,Packaging,Label,1,0.36,0.3605,Hibernated,
B08JXPZSHD,AY-Sun-Salutation-Goddess-1.7oz,M1006CL-Dome-Shrink-Band 66X175,Packaging,Safety Shrink Band,1,0.09,0.0912,Hibernated,
B08JXPZSHD,AY-Sun-Salutation-Goddess-1.7oz,SPRAY-MIST-20-410-White-5.5-NEW,Packaging,Top Cover,1,0.33,0.33292,Hibernated,
B08JS5JJB3,AY-Vitamin-C-Me-Glow-Serum-1oz,AY-Vitamin-C-Me-Glow,Raw Material,Turnkey FG,1,,,Hibernated,
B08KBLNPGZ,AY-Warrior-One-Spot-Treatment-0.5oz,JAR-Inv-Spot-48-400-1/2oz-Double-Wall-White-PLSF,Packaging,CM Packaging-Container,0,0.26,0,Active,
B08KBLNPGZ,AY-Warrior-One-Spot-Treatment-0.5oz,LABL-AY-6.125x0.5625-Warrior-1-Spot-Jar-PLSF,Packaging,CM Packaging-Label,0,0.34,0,Active,
B08KBLNPGZ,AY-Warrior-One-Spot-Treatment-0.5oz,CLEARECOBAG-4X5,Packaging,Eco Bags,0,0.07,0,Active,
B08KBLNPGZ,AY-Warrior-One-Spot-Treatment-0.5oz,WL-Invisible-Spot-Treatment-PLSF,Raw Material,White Label,0,2.49,0,Active,
B08KBLNPGZ,AY-Warrior-One-Spot-Treatment-0.5oz,AY-Warrior-One-Spot-Treatment-0.5oz-DS,Raw Material,Turnkey FG,1,2.18,2.18,Active,
B08KDG8XTZ,AY-Warrior-Two-Spot-Treatment-0.5oz,JAR-Inv-Spot-48-400-1/2oz-Double-Wall-White-PLSF,Packaging,CM Packaging-Container,1,0.26,0.25855,Active,
B08KDG8XTZ,AY-Warrior-Two-Spot-Treatment-0.5oz,LID-48-400-Cap-F217-Liner-White-0.5oz-PLSF,Packaging,CM Packaging-Top,1,0.12,0.12305,Active,
B08KDG8XTZ,AY-Warrior-Two-Spot-Treatment-0.5oz,CLEARECOBAG-6X8,Packaging,Eco Bags,1,0.06,0.05573,Active,
B08KDG8XTZ,AY-Warrior-Two-Spot-Treatment-0.5oz,LABL-AY-6.125x0.5625-Warrior-2-Spot-Jar,Packaging,Label,1,0.11,0.1085,Active,
B08KDG8XTZ,AY-Warrior-Two-Spot-Treatment-0.5oz,AY-Spot-Treatment-0.5oz-DS,Raw Material,Turnkey FG,1,2.55,2.55,Active,
B08JY3JJ2Q,AY-Wildflower-Goddess-Toner-4oz,BTL-4oz-Cosmo-White-20-410,Packaging,Container/Pouch,1,0.24,0.24,Hibernated,
B08JY3JJ2Q,AY-Wildflower-Goddess-Toner-4oz,CLEARECOBAG-6X8,Packaging,Eco Bags,1,0.06,0.05573,Hibernated,
B08JY3JJ2Q,AY-Wildflower-Goddess-Toner-4oz,RM-Euxyl-PE-9010,Raw Material,Ingredient,0.00056,39.93,0.0224,Hibernated,
B08JY3JJ2Q,AY-Wildflower-Goddess-Toner-4oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.00647,0.26,0.00171,Hibernated,
B08JY3JJ2Q,AY-Wildflower-Goddess-Toner-4oz,RM-TEA-TREE-WATER,Raw Material,Ingredient,0.01496,6.67,0.09981,Hibernated,
B08JY3JJ2Q,AY-Wildflower-Goddess-Toner-4oz,RM-CLARY-SAGE-WATER,Raw Material,Ingredient,0.01496,5.44,0.08136,Hibernated,
B08JY3JJ2Q,AY-Wildflower-Goddess-Toner-4oz,RM-ROSE-WATER,Raw Material,Ingredient,0.04052,11.47,0.46477,Hibernated,
B08JY3JJ2Q,AY-Wildflower-Goddess-Toner-4oz,RM-Witch-Hazel-Distillate,Raw Material,Ingredient,0.04052,4.03,0.16326,Hibernated,
B08JY3JJ2Q,AY-Wildflower-Goddess-Toner-4oz,LABL-AY-Wild-God-Toner-4oz,Packaging,Label,1,0.31,0.31,Hibernated,
B08JY3JJ2Q,AY-Wildflower-Goddess-Toner-4oz,M1006CL-Dome-Shrink-Band 66X175,Packaging,Safety Shrink Band,1,0.09,0.0912,Hibernated,
B08JY3JJ2Q,AY-Wildflower-Goddess-Toner-4oz,SPRAY-MIST-20-410-White-5.5-NEW,Packaging,Top Cover,1,0.33,0.33292,Hibernated,
B08KFFF75L,AY-Yoga-Mat-Spray-4oz-2-Pack,BTL-4oz-Cosmo-White-20-410,Packaging,Container/Pouch,2,0.24,0.48,Active,
B08KFFF75L,AY-Yoga-Mat-Spray-4oz-2-Pack,RM-TA-PEPPERMINT-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.001,70.95,0.07095,Active,
B08KFFF75L,AY-Yoga-Mat-Spray-4oz-2-Pack,RM-Olive-Essential-Oil,Raw Material,Ingredient,0.002,28.27,0.05654,Active,
B08KFFF75L,AY-Yoga-Mat-Spray-4oz-2-Pack,RM-TA-EUCALYPTUS-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.002,38.5,0.077,Active,
B08KFFF75L,AY-Yoga-Mat-Spray-4oz-2-Pack,RM-TA-TEA-TREE-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.002,73.48,0.14696,Active,
B08KFFF75L,AY-Yoga-Mat-Spray-4oz-2-Pack,RM-Polysorbate-20,Raw Material,Ingredient,0.007,13.2,0.0924,Active,
B08KFFF75L,AY-Yoga-Mat-Spray-4oz-2-Pack,RM-Witch-Hazel-Distillate,Raw Material,Ingredient,0.06,4.03,0.24172,Active,
B08KFFF75L,AY-Yoga-Mat-Spray-4oz-2-Pack,RM-PURIFIED-WATER,Raw Material,Ingredient,0.14,0.26,0.03698,Active,
B08KFFF75L,AY-Yoga-Mat-Spray-4oz-2-Pack,LABL-AY-3.75x4.75-Yoga-Mat-Spray-4oz,Packaging,Label,2,0.18,0.35175,Active,
B08KFFF75L,AY-Yoga-Mat-Spray-4oz-2-Pack,M1006CL-Dome-Shrink-Band 66X175,Packaging,Safety Shrink Band,2,0.09,0.18239,Active,
B08KFFF75L,AY-Yoga-Mat-Spray-4oz-2-Pack,SPRAY-MIST-20-410-White-5.5-NEW,Packaging,Top Cover,2,0.33,0.66584,Active,
B08JQQNMF4,Ayadara-Rose-Stem-Cell-Aloe-Vera-Gel-8oz,Ayadara-Rose-Stem-Cell-Aloe-Vera-Gel-8oz,Raw Material,Turnkey FG,1,,,Hibernated,
B08JQR82MX,Ayadara-Rose-Stem-Cell-Scrub-8oz,Ayadara-Rose-Stem-Cell-Scrub-8oz-PLSF,Raw Material,Turnkey FG,1,5,5,Hibernated,
B08JRPQN2K,Ayadara-Rose-Stem-Cell-Shampoo-8oz,Ayadara-Rose-Stem-Cell-Shampoo-8oz,Raw Material,Turnkey FG,1,,,Hibernated,
B08JQP3JRR,AY-La-Vie-Sage-Rose-Face-Wash-8oz,Ayadara-Rose-Stem-Cell-Wash-8oz,Raw Material,Turnkey FG,1,,,Hibernated,
B09B7YSBWM,BDL-TA-2StepAcneKit-FCreamFWash3.4oz,BTL-4oz-Cosmo-White-24-410-HS,Packaging,CM Packaging-Container,0,0.3,0,Active,
B09B7YSBWM,BDL-TA-2StepAcneKit-FCreamFWash3.4oz,LABL-TA-Acne-Eliminating-Face-Cleanser-3.4oz-HS,Packaging,CM Packaging-Label,0,0.15,0,Active,
B09B7YSBWM,BDL-TA-2StepAcneKit-FCreamFWash3.4oz,LID-24-410-Disc-Top-White-HS,Packaging,CM Packaging-Top,0,0.07,0,Active,
B09B7YSBWM,BDL-TA-2StepAcneKit-FCreamFWash3.4oz,LABL-TA-Face-Cream-Side-2oz,Packaging,Label,1,0.1,0.09625,Active,
B09B7YSBWM,BDL-TA-2StepAcneKit-FCreamFWash3.4oz,M1109CL-Safety-Shrink-Band-100x38mm,Packaging,Safety Shrink Band,1,0.03,0.03231,Active,
B09B7YSBWM,BDL-TA-2StepAcneKit-FCreamFWash3.4oz,TA-Acne-Eliminating-Face-Cleanser-3.4oz-HS,Raw Material,Turnkey FG,0,1.7,0,Active,
B09B7YSBWM,BDL-TA-2StepAcneKit-FCreamFWash3.4oz,TA-Acne-Eliminating-Face-Cleanser-3.4oz-DS,Raw Material,Turnkey FG,1,0,0,Active,
B09B7YSBWM,BDL-TA-2StepAcneKit-FCreamFWash3.4oz,WL-Acne-Patches,Raw Material,White Label,1,0.29,0.2905,Active,
B09B7YSBWM,BDL-TA-2StepAcneKit-FCreamFWash3.4oz,WL-Acne-Face-Cream-2oz-PLSF,Raw Material,White Label,1,2.75,2.75,Active,
B09B813K19,BDL-TA-3StepAcneKit-FCreamCysticFW3.4oz,BTL-4oz-Cosmo-White-24-410-HS,Packaging,CM Packaging-Container,1,0.3,0.2986,Hibernated,
B09B813K19,BDL-TA-3StepAcneKit-FCreamCysticFW3.4oz,JAR-48-400-1/2oz-Double-Wall-White-Covalence,Packaging,CM Packaging-Container,1,0.19,0.19,Hibernated,
B09B813K19,BDL-TA-3StepAcneKit-FCreamCysticFW3.4oz,LABL-TA-Acne-Eliminating-Face-Cleanser-3.4oz-HS,Packaging,CM Packaging-Label,1,0.15,0.15,Hibernated,
B09B813K19,BDL-TA-3StepAcneKit-FCreamCysticFW3.4oz,LABL-5.8x0.625-Cystic-Acne-Spot-0.5oz-Covalence,Packaging,CM Packaging-Label,1,,,Hibernated,
B09B813K19,BDL-TA-3StepAcneKit-FCreamCysticFW3.4oz,LID-48-400-Cap-F217-Liner-White-Covalence,Packaging,CM Packaging-Top,1,0.08,0.082,Hibernated,
B09B813K19,BDL-TA-3StepAcneKit-FCreamCysticFW3.4oz,LID-24-410-Disc-Top-White-HS,Packaging,CM Packaging-Top,1,0.07,0.06792,Hibernated,
B09B813K19,BDL-TA-3StepAcneKit-FCreamCysticFW3.4oz,BOX-TA-Cystic-Spot-Covalence,Packaging,CM-Box,1,0.29,0.29155,Hibernated,
B09B813K19,BDL-TA-3StepAcneKit-FCreamCysticFW3.4oz,LABL-TA-Face-Cream-Side-2oz,Packaging,Label,1,0.1,0.09625,Hibernated,
B09B813K19,BDL-TA-3StepAcneKit-FCreamCysticFW3.4oz,M1109CL-Safety-Shrink-Band-100x38mm,Packaging,Safety Shrink Band,1,0.03,0.03231,Hibernated,
B09B813K19,BDL-TA-3StepAcneKit-FCreamCysticFW3.4oz,Safetry-Shrink-M175-57x36,Packaging,Safety Shrink Band,1,0.01,0.01422,Hibernated,
B09B813K19,BDL-TA-3StepAcneKit-FCreamCysticFW3.4oz,TA-Acne-Eliminating-Face-Cleanser-3.4oz-HS,Raw Material,Turnkey FG,1,1.7,1.7,Hibernated,
B09B813K19,BDL-TA-3StepAcneKit-FCreamCysticFW3.4oz,TA-Cystic-Acne-Spot-Treatment-NEW-Covalence,Raw Material,Turnkey FG,1,1.31,1.31,Hibernated,
B09B813K19,BDL-TA-3StepAcneKit-FCreamCysticFW3.4oz,WL-Acne-Face-Cream-2oz-PLSF,Raw Material,White Label,1,2.75,2.75,Hibernated,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,BTL-4oz-Cosmo-White-24-410-HS,Packaging,CM Packaging-Container,0,0.3,0,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,BTL-4oz-Cosmo-White-24-410-HS,Packaging,CM Packaging-Container,1,0.3,0.2986,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,JAR-48-400-1/2oz-Double-Wall-White-Covalence,Packaging,CM Packaging-Container,1,0.19,0.19,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,LABL-TA-Acne-Eliminating-Face-Cleanser-3.4oz-HS,Packaging,CM Packaging-Label,0,0.15,0,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,LABL-5.8x0.625-Cystic-Acne-Spot-0.5oz-Covalence,Packaging,CM Packaging-Label,1,,,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,LID-48-400-Cap-F217-Liner-White-Covalence,Packaging,CM Packaging-Top,1,0.08,0.082,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,LID-24-410-Disc-Top-White-HS,Packaging,CM Packaging-Top,0,0.07,0,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,BOX-TA-Cystic-Spot-Covalence,Packaging,CM-Box,1,0.29,0.29155,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,CLEARECOBAG-6X8,Packaging,Eco Bags,1,0.06,0.05573,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,CLEARECOBAG-6X8,Packaging,Eco Bags,1,0.06,0.05573,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,RM-LEMONGRASS-WATER,Raw Material,Ingredient,0.01178,6.48,0.07631,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,RM-CLARY-SAGE-WATER,Raw Material,Ingredient,0.01178,5.44,0.06407,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,RM-Aloe-Vera-Juice,Raw Material,Ingredient,0.01178,1.15,0.01351,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,RM-Witch-Hazel-Distillate,Raw Material,Ingredient,0.01178,4.03,0.04747,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,RM-PURIFIED-WATER,Raw Material,Ingredient,0.02846,0.26,0.00752,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,RM-PWD-Potassium-Sorbate,Raw Material,Ingredient,0.00003,15.88,0.00045,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,RM-PWD-SALICYLIC-ACID,Raw Material,Ingredient,0.00236,11.13,0.02624,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,RM-SODIUM-LACTATE,Raw Material,Ingredient,0.00468,11.24,0.05254,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,RM-SPEARMINT-WATER,Raw Material,Ingredient,0.01178,8.48,0.09992,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,RM-EUCALYPTUS-WATER,Raw Material,Ingredient,0.01178,6.48,0.07631,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,RM-TEA-TREE-WATER,Raw Material,Ingredient,0.01178,6.67,0.0786,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,LABL-TA-Face-Cream-Side-2oz,Packaging,Label,1,0.1,0.09625,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,LABL-TA-5.93x2.37-Acne-Face-Spray-4oz,Packaging,Label,1,0.22,0.22225,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,M1109CL-Safety-Shrink-Band-100x38mm,Packaging,Safety Shrink Band,1,0.03,0.03231,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,M1006CL-Dome-Shrink-Band 66X175,Packaging,Safety Shrink Band,1,0.09,0.0912,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,Safetry-Shrink-M175-57x36,Packaging,Safety Shrink Band,1,0.01,0.01422,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,SPRAY-MIST-20-410-White-5.5-NEW,Packaging,Top Cover,1,0.33,0.33292,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,TA-Acne-Eliminating-Face-Cleanser-3.4oz-HS,Raw Material,Turnkey FG,1,1.7,1.7,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,TA-Acne-Eliminating-Face-Cleanser-3.4oz-DS,Raw Material,Turnkey FG,1,0,0,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,TA-Cystic-Acne-Spot-Treatment-NEW-Covalence,Raw Material,Turnkey FG,1,1.31,1.31,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,WL-Acne-Face-Cream-2oz-PLSF,Raw Material,White Label,1,2.75,2.75,Active,
B09B8442YJ,BDL-TA-4StepAcneKit-CysticFSpryFCrmFW3.4,WL-Acne-Patches,Raw Material,White Label,1,0.29,0.2905,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,BTL-4oz-Cosmo-White-24-410-HS,Packaging,CM Packaging-Container,0,0.3,0,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,BTL-4oz-Cosmo-White-24-410-HS,Packaging,CM Packaging-Container,1,0.3,0.2986,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,JAR-48-400-1/2oz-Double-Wall-White-Covalence,Packaging,CM Packaging-Container,1,0.19,0.19,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,LABL-TA-Acne-Eliminating-Face-Cleanser-3.4oz-HS,Packaging,CM Packaging-Label,0,0.15,0,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,LABL-5.8x0.625-Cystic-Acne-Spot-0.5oz-Covalence,Packaging,CM Packaging-Label,1,,,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,LID-48-400-Cap-F217-Liner-White-Covalence,Packaging,CM Packaging-Top,1,0.08,0.082,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,LID-24-410-Disc-Top-White-HS,Packaging,CM Packaging-Top,0,0.07,0,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,BOX-TA-Cystic-Spot-Covalence,Packaging,CM-Box,1,0.29,0.29155,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,CLEARECOBAG-6X8,Packaging,Eco Bags,1,0.06,0.05573,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,RM-PWD-Potassium-Sorbate,Raw Material,Ingredient,0.00003,15.88,0.00045,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,RM-PWD-SALICYLIC-ACID,Raw Material,Ingredient,0.00236,11.13,0.02624,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,RM-SODIUM-LACTATE,Raw Material,Ingredient,0.00468,11.24,0.05254,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,RM-SPEARMINT-WATER,Raw Material,Ingredient,0.01178,8.48,0.09992,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,RM-EUCALYPTUS-WATER,Raw Material,Ingredient,0.01178,6.48,0.07631,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,RM-TEA-TREE-WATER,Raw Material,Ingredient,0.01178,6.67,0.0786,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,RM-LEMONGRASS-WATER,Raw Material,Ingredient,0.01178,6.48,0.07631,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,RM-CLARY-SAGE-WATER,Raw Material,Ingredient,0.01178,5.44,0.06407,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,RM-Aloe-Vera-Juice,Raw Material,Ingredient,0.01178,1.15,0.01351,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,RM-Witch-Hazel-Distillate,Raw Material,Ingredient,0.01178,4.03,0.04747,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,RM-PURIFIED-WATER,Raw Material,Ingredient,0.02846,0.26,0.00752,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,LABL-8.79x1.58-TA-Four-In-One-Acne-Treatment-4oz,Packaging,Label,1,,,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,LABL-TA-5.93x2.37-Acne-Face-Spray-4oz,Packaging,Label,1,0.22,0.22225,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,LABL-TA-Face-Cream-Side-2oz,Packaging,Label,1,0.1,0.09625,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,M1006CL-Dome-Shrink-Band 66X175,Packaging,Safety Shrink Band,1,0.09,0.0912,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,M1109CL-Safety-Shrink-Band-100x38mm,Packaging,Safety Shrink Band,1,0.03,0.03231,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,Safetry-Shrink-M175-57x36,Packaging,Safety Shrink Band,1,0.01,0.01422,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,SPRAY-MIST-20-410-White-5.5-NEW,Packaging,Top Cover,1,0.33,0.33292,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,TA-Acne-Eliminating-Face-Cleanser-3.4oz-HS,Raw Material,Turnkey FG,0,1.7,0,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,TA-Acne-Eliminating-Face-Cleanser-3.4oz-DS,Raw Material,Turnkey FG,1,0,0,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,TA-Cystic-Acne-Spot-Treatment-NEW-Covalence,Raw Material,Turnkey FG,1,1.31,1.31,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,WL-Acne-Face-Cream-2oz-PLSF,Raw Material,White Label,1,2.75,2.75,Active,
B09B8PHJ5V,BDL-TA-5StepAcneKit,WL-Four-In-One-4oz-PLSF,Raw Material,White Label,1,4.05,4.05,Active,
B09KLZGNYZ,BUNDLE-NS-Flav-Liq-Stev-Var-2oz,BTL-2oz-Oval-Teardrop-White-20-410,Packaging,Container/Pouch,1,0.09,0.09,Hibernated,
B09KLZGNYZ,BUNDLE-NS-Flav-Liq-Stev-Var-2oz,BTL-2oz-Oval-Teardrop-White-20-410,Packaging,Container/Pouch,1,0.09,0.09,Hibernated,
B09KLZGNYZ,BUNDLE-NS-Flav-Liq-Stev-Var-2oz,BTL-2oz-Oval-Teardrop-White-20-410,Packaging,Container/Pouch,1,0.09,0.09,Hibernated,
B09KLZGNYZ,BUNDLE-NS-Flav-Liq-Stev-Var-2oz,BTL-2oz-Oval-Teardrop-White-20-410,Packaging,Container/Pouch,1,0.09,0.09,Hibernated,
B09KLZGNYZ,BUNDLE-NS-Flav-Liq-Stev-Var-2oz,BTL-2oz-Oval-Teardrop-White-20-410,Packaging,Container/Pouch,1,0.09,0.09,Hibernated,
B09KLZGNYZ,BUNDLE-NS-Flav-Liq-Stev-Var-2oz,RM-PWD-Stevia-Flavor-Caramel,Raw Material,Ingredient,0.00006,67.84,0.00385,Hibernated,
B09KLZGNYZ,BUNDLE-NS-Flav-Liq-Stev-Var-2oz,RM-PWD-Stevia-Flavor-Chocolate,Raw Material,Ingredient,0.00006,256.8,0.01456,Hibernated,
B09KLZGNYZ,BUNDLE-NS-Flav-Liq-Stev-Var-2oz,RM-PWD-Stevia-Flavor-Toffee,Raw Material,Ingredient,0.00006,67.84,0.00385,Hibernated,
B09KLZGNYZ,BUNDLE-NS-Flav-Liq-Stev-Var-2oz,RM-PWD-Stevia-Flavor-Vanilla,Raw Material,Ingredient,0.00006,67.84,0.00385,Hibernated,
B09KLZGNYZ,BUNDLE-NS-Flav-Liq-Stev-Var-2oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.05157,0.26,0.01362,Hibernated,
B09KLZGNYZ,BUNDLE-NS-Flav-Liq-Stev-Var-2oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.05157,0.26,0.01362,Hibernated,
B09KLZGNYZ,BUNDLE-NS-Flav-Liq-Stev-Var-2oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.05152,0.26,0.01361,Hibernated,
B09KLZGNYZ,BUNDLE-NS-Flav-Liq-Stev-Var-2oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.05157,0.26,0.01362,Hibernated,
B09KLZGNYZ,BUNDLE-NS-Flav-Liq-Stev-Var-2oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.05157,0.26,0.01362,Hibernated,
B09KLZGNYZ,BUNDLE-NS-Flav-Liq-Stev-Var-2oz,RM-PWD-CitricAcid,Raw Material,Ingredient,0.059,21.38,1.26166,Hibernated,
B09KLZGNYZ,BUNDLE-NS-Flav-Liq-Stev-Var-2oz,RM-PWD-CitricAcid,Raw Material,Ingredient,0.059,21.38,1.26166,Hibernated,
B09KLZGNYZ,BUNDLE-NS-Flav-Liq-Stev-Var-2oz,RM-PWD-CitricAcid,Raw Material,Ingredient,0.059,21.38,1.26166,Hibernated,
B09KLZGNYZ,BUNDLE-NS-Flav-Liq-Stev-Var-2oz,RM-PWD-CitricAcid,Raw Material,Ingredient,0.059,21.38,1.26166,Hibernated,
