,,,,,,Powder COAs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PURCHASE ORDER DETAILS,,,,,,,,,,,,,DELIVERY DETAILS,,,,,,,,,,,,,COA DETAILS,,,PRICING DETAILS,,,,,,,,,PAYMENT DETAILS,,,,,,,,,,,,,,,REMARKS,,,,,,
DATE ISSUED,REFERENCE,PO #,ASIN,BOM ID,DESCRIPTION,ITEM STATUS/NOTES,CATEGORY,PRODUCT,QTY,UOM,SUPPIER,STATUS,ESTIMATED MFG COMPLETION DATE,ESTIMATED MFG LEAD TIME (DAYS),ESTIMATED SHIPPING LEAD TIME (DAYS),ESTIMATED ARRIVAL DATE,CURRENT EXPECTED ARRIVAL DATE,ACTUAL MFG COMPLETION DATE,ACTUAL MFG LEAD TIME (DAYS),ACTUAL SHIPPING LEAD TIME (DAYS),ACTUAL ARRIVAL DATE,MFG LEAD TIME VARIANCE,SHIPPING LEAD TIME VARIANCE,SHIP TO,CONFIDENTIAL FOR NOVAEO ONLY,COA FOR CUSTOMERS,MFG DATE,EXPIRY DATE,UNIT PRICE,AMOUNT,FREIGHT,DUTY/TAXES,OTHER CHARGES,TOTAL AMOUNT,Landed Cost/unit,PAYMENT TERM,FREIGHT TERM,INVOICE NO.,DOWN PAYMENT,DP DUE DATE,DP DATE PAID,BALANCE AMOUNT,BALANCE DUE DATE,BALANCE PAID DATE,Withn MFG SLA,Within Shipping SLA,Agreed SLA,Delivery TL,Within XSLA,Year,Month,Week,FINDINGS,Type,ASIN,ISKU/BOM,QTY,UOM,Status
12/27/2023,,122723-02,,RM-PURIFIED-WATER,,"Delivered Tampa WHS
12/27 Empty totes for pick-up 12/29 or latest 01/02
01/09 Follow-up
01/11 For delivery on 01/12",,,660,gal,Ultra Pure Bottled Water Inc.,CHECKED IN,01/01/24,5,10,01/11/24,01/11/24,12/27/2023,0,16,01/12/24,-5,6,Tampa,,,,,$1.15 ,$759.66 ,,,,$759.66 ,$1.15 ,NET30,,,,,,,,,Yes,No,15,16,0,2023,Dec,52,,Ingredient,,RM-PURIFIED-WATER,660,gal,
12/28/2023,,122823-02,,RM-PWD-Organic-Monk-Fruit-Extract-10%,,DDP CA WHS (BP16/4_WK1),,,600,kg,Haigen,CHECKED IN,01/01/24,4,10,01/11/24,01/11/24,01/02/24,5,9,01/11/24,1,-1,Tampa,22310102801,22310102801,10/28/2023,10/27/2025,$63.00 ,"$37,800.00 ",$675.00 ,,,"$38,475.00 ",$64.13 ,NET60,,23NK10S1229Y2283,,,,"$37,800.00 ",03/04/24,3/22/2024,No,Yes,14,14,1,2023,Dec,52,CHRW TN YTZ8BBXH42PNADZ,Ingredient,,RM-PWD-Organic-Monk-Fruit-Extract-10%,600,kg,
12/28/2023,,122823-01,,BTL-24-410-Cylinder-Round-8oz-White,,"B302; EXW KY (changed to prepay & add, 01/11/24) 
12/28 OOS, ETA KY mid-Jan
01/10 Follow-up
01/12 Awaiting TN reference (Old Dominion)",,,"17,000",pcs,Container and Packaging,CHECKED IN,01/03/24,7,7,01/10/24,01/10/24,01/12/24,15,7,1/19/2024,8,0,Tampa,,,,,$0.21 ,"$3,635.62 ",$637.91 ,,,"$4,273.53 ",$0.25 ,NET45,,1992335,,,,"$4,308.43 ",02/29/24,02/29/24,No,,14,22,0,2023,Dec,52,Old Dominion PRO# 59709244038,Container/Pouch,,BTL-24-410-Cylinder-Round-8oz-White,"17,000",pcs,
12/29/2023,,122923-01,,PCH-5oz-NAT-OrganicStevia-Preprinted,,"01/08 Estimated completion date,01/25
01/23 For payment processing
01/29 Arranged Partial Shipment 1 carton, 1300 pcs",,,"1,300",pcs,Yason Pack,CHECKED IN,1/26/2024,28,40,03/06/24,02/05/24,1/27/2024,29,9,02/05/24,1,-31,Tampa,PI2312129,,12/31/2023,,$0.16 ,$206.70 ,$131.66 ,,,$338.36 ,$0.26 ,CBS,,PI2312129,,,,$826.80 ,01/24/24,01/24/24,No,Yes,68,38,1,2023,Dec,52,,,,PCH-5oz-NAT-OrganicStevia-Preprinted,"1,300",pcs,
12/29/2023,,122923-01,,PCH-5oz-NAT-OrganicStevia-Preprinted,,"01/08 Estimated completion date,01/25
01/23 For payment processing
02/02 CH Robinson",,,"3,700",pcs,Yason Pack,CHECKED IN,1/26/2024,28,40,03/06/24,3/27/2024,1/27/2024,29,60,3/27/2024,1,20,Tampa,PI2312129,,12/31/2023,,$0.16 ,$588.30 ,$279.72 ,,,$868.02 ,$0.23 ,CBS,,PI2312129,,,,$826.80 ,01/24/24,01/24/24,No,No,68,89,0,2023,Dec,52,,,,PCH-5oz-NAT-OrganicStevia-Preprinted,"3,700",pcs,
12/29/2023,,122923-01,,PCH-5oz-PS-OrganicMonkfruit-Preprinted,,"01/08 Estimated completion date,01/25
01/23 For payment processing
01/29 Arranged Partial Shipment 1 carton, 1300 pcs",,,"1,300",pcs,Yason Pack,CHECKED IN,1/26/2024,28,40,03/06/24,03/06/24,1/27/2024,29,9,02/05/24,1,-31,Tampa,PI2312129,,12/31/2023,,$0.13 ,$162.50 ,$131.66 ,,,$294.16 ,$0.23 ,CBS,,PI2312129,,,,"$2,012.50 ",01/24/24,01/24/24,No,Yes,68,38,1,2023,Dec,52,,,,PCH-5oz-PS-OrganicMonkfruit-Preprinted,"1,300",pcs,
12/29/2023,,122923-01,,PCH-5oz-PS-OrganicMonkfruit-Preprinted,,"01/08 Estimated completion date,01/25
01/23 For payment processing",,,"13,700",pcs,Yason Pack,CHECKED IN,1/26/2024,28,40,03/06/24,3/27/2024,1/27/2024,29,60,3/27/2024,1,20,Tampa,PI2312129,,12/31/2023,,$0.13 ,"$1,712.50 ","$1,035.72 ",,,"$2,748.22 ",$0.20 ,CBS,,PI2312129,,,,"$2,012.50 ",01/24/24,01/24/24,No,No,68,89,0,2023,Dec,52,,,,PCH-5oz-PS-OrganicMonkfruit-Preprinted,"13,700",pcs,
12/29/2023,,122923-01,,PCH-5oz-TH-OrganicMonkFruit-Preprinted,,"01/08 Estimated completion date,01/25
01/23 For payment processing",,,"1,300",pcs,Yason Pack,CHECKED IN,1/26/2024,28,40,03/06/24,03/06/24,1/27/2024,29,9,02/05/24,1,-31,Tampa,PI2312129,,12/31/2023,,$0.12 ,$156.00 ,$131.66 ,,,$287.66 ,$0.22 ,CBS,,PI2312129,,,,"$2,484.00 ",01/24/24,01/24/24,No,Yes,68,38,1,2023,Dec,52,,,,PCH-5oz-TH-OrganicMonkFruit-Preprinted,"1,300",pcs,
12/29/2023,,122923-01,,PCH-5oz-TH-OrganicMonkFruit-Preprinted,,"01/08 Estimated completion date,01/25
01/23 For payment processing",,,"18,700",pcs,Yason Pack,CHECKED IN,1/26/2024,28,40,03/06/24,3/27/2024,1/27/2024,29,60,3/27/2024,1,20,Tampa,PI2312129,,12/31/2023,,$0.12 ,"$2,244.00 ","$1,413.72 ",,,"$3,657.72 ",$0.20 ,CBS,,PI2312129,,,,"$2,484.00 ",01/24/24,01/24/24,No,No,68,89,0,2023,Dec,52,,,,PCH-5oz-TH-OrganicMonkFruit-Preprinted,"18,700",pcs,
12/29/2023,,145962,,LABL-TA-5.8x0.625-Milia-Spot-Treatment-0.5oz,,"[0.656""h x 5.844""w] #1433 (previously version #1415; revised due to changes in texts)",,,500,pcs,Wizard Labels,CHECKED IN,01/03/24,5,3,01/05/24,01/05/24,01/10/24,12,-1,01/09/24,7,-4,Tampa,,,,,$0.29 ,$146.56 ,,,,$146.56 ,$0.29 ,CBS,,,,,,,,,No,Yes,8,11,0,2023,Dec,52,UPS TN 1ZE02E120360978860,CM Packaging-Label,,LABL-TA-5.8x0.625-Milia-Spot-Treatment-0.5oz,500,pcs,
12/29/2023,,145962,,LABL-TA-1.25x7.125-Scar-Cream-Side,,"[1.250""h x 7.125""w] #1434 (previously version #1168; revised due to changes in texts)
01/03 For revision by Design Team based on supplier recommendations",,,500,pcs,Wizard Labels,CHECKED IN,01/03/24,5,3,01/05/24,01/05/24,01/10/24,12,1,01/11/24,7,-2,Tampa,,,,,$0.32 ,$159.69 ,,,,$159.69 ,$0.32 ,CBS,,,,,,,,,No,Yes,8,13,0,2023,Dec,52,UPS TN 1ZE02E120360978860,,,LABL-TA-1.25x7.125-Scar-Cream-Side,500,pcs,
12/29/2023,,145968,,LABL-TA-5.75x4.75-Acne-Exfo-Body-Wash-8oz,,"[4.750""h x 5.750""w] #1435 (previously version #1394; revised due to change in barcode (UPC) and update on IL based on Shay sign off sheet)
01/03 Label proof approval",,,500,pcs,Wizard Labels,CHECKED IN,01/03/24,5,3,01/05/24,01/05/24,01/06/24,8,3,01/09/24,3,0,Tampa,,,,,$0.42 ,$210.44 ,,,,$210.44 ,$0.42 ,CBS,,,,,,,,,No,No,8,11,0,2023,Dec,52,UPS TN 1Z19222Y0248674843,,,LABL-TA-5.75x4.75-Acne-Exfo-Body-Wash-8oz,500,pcs,
12/29/2023,,40154,,RM-Peppermint-Water,,"Delivered Tampa WHS (via FedEx)
01/08 ETA Tampa WHS 01/09
01/10 ETA Tampa WHS 01/11",,,5,gal,Organic Creations,CHECKED IN,01/05/24,7,5,01/10/24,01/10/24,01/03/24,5,7,01/10/24,-2,2,Tampa,,,,,$16.80 ,$84.00 ,$43.67 ,,,$127.67 ,$25.53 ,CBS,,,,,,,,,Yes,No,12,12,1,2023,Dec,52,FEDEX TN 774672638625,Ingredient,,RM-Peppermint-Water,5,gal,
01/03/24,,010324-02,,M1006CL-Dome-Shrink-Band 66X175,,"Prepay & Add; 7-10 business days LT
01/09 Follow-up
01/10 Scheduled for shipping next week",,,"5,000",pcs,Container and Packaging,CHECKED IN,01/09/24,7,7,1/16/2024,1/16/2024,1/19/2024,16,11,1/30/2024,9,4,Tampa,,,,,$0.06 ,$300.00 ,,,,$300.00 ,$0.06 ,NET45,,1994827,,,,$300.00 ,03/04/24,03/04/24,No,No,14,27,0,2024,Jan,1,"UPS TN 1Z8164391398213113
FEDEX TN 774905034061",,,M1006CL-Dome-Shrink-Band 66X175,"5,000",pcs,
01/03/24,,010324-01,,RM-PWD-Stevia-SG95RA60,,"From BP_018; pick-up schedule: 01/08/24
01/08 ETA Tampa 01/16",,,200,kg,"Changsha Huir Biological-Tech Co., LTD (Huir)",CHECKED IN,01/06/24,3,7,01/12/24,01/12/24,01/08/24,5,8,1/16/2024,2,1,Tampa,035-23103111,035-23103111,10/31/2023,10/30/2026,$24.00 ,"$4,800.00 ",$345.00 ,,,"$5,145.00 ",$25.73 ,NET30,,010324-01,,,,"$4,800.00 ",02/08/24,02/11/24,No,No,10,13,0,2024,Jan,1,CHRW TN YTZRTHBBKX6MXTY,,,RM-PWD-Stevia-SG95RA60,200,kg,
01/04/24,,146209,,LABL-NS-6x5-Liquid-Stevia-US-8oz,"[5.000""h x 6.125""w] #1429",,,,"10,000",pcs,Wizard Labels,CHECKED IN,01/09/24,5,3,01/11/24,01/11/24,01/09/24,5,2,01/11/24,0,-1,Tampa,,,,,$0.17 ,"$1,671.25 ",,,,"$1,671.25 ",$0.17 ,CBS,,,,,,,,,Yes,Yes,8,7,1,2024,Jan,1,UPS TN 1ZE02E120359908223,,,LABL-NS-6x5-Liquid-Stevia-US-8oz,"10,000",pcs,
01/04/24,,146209,,LABL-TH-3.5x3-Black-Tea-4oz-Front,"[3.000""h x 3.500""w] #1370",,,,"1,000",pcs,Wizard Labels,CHECKED IN,01/09/24,5,3,01/11/24,01/11/24,01/09/24,5,2,01/11/24,0,-1,Tampa,,,,,$0.18 ,$182.00 ,,,,$182.00 ,$0.18 ,CBS,,,,,,,,,Yes,Yes,8,7,1,2024,Jan,1,UPS TN 1ZE02E120359908223,,,LABL-TH-3.5x3-Black-Tea-4oz-Front,"1,000",pcs,
01/04/24,,146209,,LABEL AY-Here-Comes-The-Sun-Room-Spray 4oz,,"[3.75x4.75] #1222
01/04 Uploaded new label file due to change in barcode; label version is retained
01/05 Label proof is approved but unwind direction must be changed from #3 to #4
01/05 Changes implemented on unwind direction; see email of Peggy Nelson",,,500,pcs,Wizard Labels,CHECKED IN,01/09/24,5,3,01/11/24,01/11/24,01/09/24,5,2,01/11/24,0,-1,Tampa,,,,,$0.36 ,$180.25 ,,,,$180.25 ,$0.36 ,CBS,,,,,,,,,Yes,Yes,8,7,1,2024,Jan,1,UPS TN 1ZE02E120359908223,,,LABEL AY-Here-Comes-The-Sun-Room-Spray 4oz,500,pcs,
01/12/24,,146695,,LABL-TA-5.75x4.75-After-Shave-Razor-Bump-8oz,"[4.750""h x 5.750""w] #1436
01/15 Label proof approval","[4.750""h x 5.750""w] #1436
01/15 Label proof approval",,,500,pcs,Wizard Labels,CHECKED IN,1/17/2024,5,3,1/19/2024,1/19/2024,1/17/2024,5,2,1/19/2024,0,-1,Tampa,,,,,$0.42 ,$210.44 ,,,,$210.44 ,$0.42 ,CBS,,,,,,,,,Yes,Yes,8,7,1,2024,Jan,2,UPS TN 1ZE02E120360914277,,,LABL-TA-5.75x4.75-After-Shave-Razor-Bump-8oz,500,pcs,
01/12/24,,146703,,LABL-TA-11.313x1.625-Rough-and-Bumpy-Skin-Lotion-8oz,"[1.625""h x 11.313""w] #1437
01/15 Label proof approval","[1.625""h x 11.313""w] #1437
01/15 Label proof approval",,,500,pcs,Wizard Labels,CHECKED IN,1/17/2024,5,3,1/19/2024,1/19/2024,1/17/2024,5,2,1/19/2024,0,-1,Tampa,,,,,$0.36 ,$180.25 ,,,,$180.25 ,$0.36 ,CBS,,,,,,,,,Yes,Yes,8,7,1,2024,Jan,2,UPS TN 1ZE02E120359434655,,,LABL-TA-11.313x1.625-Rough-and-Bumpy-Skin-Lotion-8oz,500,pcs,
1/15/2024,,011524-01,,Scoop-.625cc,,"Delivered Tampa (prepay and add); for CC payment charging
01/17 OOS; 1-week LT from order placement",,,"18,000",pcs,National Measure,CHECKED IN,1/20/2024,5,6,1/26/2024,1/26/2024,1/19/2024,4,,,-1,,Tampa,003187-000,,01/12/24,,$0.08 ,"$1,380.08 ",$54.12 ,,,"$1,434.20 ",$0.08 ,CBS,,,,,,,,,Yes,No,11,4,1,2024,Jan,3,"UPS TN 1Z 568 393 03 7880 3586 / 1Z 568 393 03 7991 4795 / 
1Z 568 393 03 7922 1800 / 1Z 568 393 03 7740 8612",,,Scoop-.625cc,"18,000",pcs,
1/17/2024,,011724-01,,WL-Hair-Savior-60-Norax,,"Production completion 4/15, Freight prepay and add",,,"1,000",pcs,Norax Supplements,CHECKED IN,4/19/2024,93,5,4/24/2024,05/06/24,4/29/2024,103,8,05/07/24,10,3,Tampa,30424501,30424501,04/01/24,04/02/26,$4.76 ,"$4,760.00 ",$393.00 ,,,"$5,153.00 ",$5.15 ,50/50,,,,,,,,,No,No,98,111,0,2024,Jan,3,XPO Pro# 194164530,,,WL-Hair-Savior-60-Norax,"1,000",pcs,
1/17/2024,,090723-03 (D),,RM-PWD-Shilajith,,EXW CA,,,50,kg,JHD CORP,CHECKED IN,1/26/2024,9,10,02/05/24,02/05/24,1/17/2024,0,7,1/24/2024,-9,-3,Tampa,SL230701,SL230701,07/01/23,6/30/2023,$29.60 ,"$1,480.00 ",,,,"$1,480.00 ",$29.60 ,NET30,,3024944,,,,"$1,480.00 ",2/18/2024,2/18/2024,Yes,Yes,19,7,1,2024,Jan,3,CHRW TN YT228YHBD2NAAYD,,,RM-PWD-Shilajith,50,kg,
1/17/2024,,111023-03 (A),,RM-PWD-Shilajith,,EXW CA,,,25,kg,JHD CORP,CHECKED IN,1/26/2024,9,10,02/05/24,02/05/24,1/17/2024,0,7,1/24/2024,-9,-3,Tampa,SL231001,,10/01/23,9/30/2026,$33.50 ,$837.50 ,,,,$837.50 ,$33.50 ,NET30,,3024945,,,,$837.50 ,2/18/2024,2/18/2024,Yes,Yes,19,7,1,2024,Jan,3,CHRW TN YT228YHBD2NAAYD,,,RM-PWD-Shilajith,25,kg,
1/17/2024,,011724-03,,RM-PWD-Organic-Monk-Fruit-Extract-10%,,DDP CA WHS (BP16/5_WK3),,,640,kg,Haigen,CHECKED IN,1/21/2024,4,10,1/30/2024,1/30/2024,1/19/2024,2,5,1/24/2024,-2,-5,Tampa,22305112001,22305112001,11/20/2023,11/19/2025,$63.00 ,"$40,320.00 ",$700.00 ,,,"$41,020.00 ",$64.09 ,NET60,,24NK10S0115Y2293,,,,"$40,320.00 ",03/22/24,03/22/24,Yes,Yes,14,7,1,2024,Jan,3,CHRW TN YT2DKYXAP2M9TAY,,,RM-PWD-Organic-Monk-Fruit-Extract-10%,640,kg,
1/17/2024,,011724-02,,BTL-4oz-Cosmo-White-20-410,,"Prepay & Add
01/18 Scheduled for shipping within the week via R+L Carriers; awaiting TN
01/23 ETA 01/24/24",,,"13,440",pcs,Container and Packaging,CHECKED IN,1/23/2024,7,7,1/30/2024,1/30/2024,1/18/2024,1,6,1/24/2024,-6,-1,Tampa,,,,,$0.24 ,"$3,243.74 ",$560.50 ,,,"$3,804.24 ",$0.28 ,NET45,,1997412,,,,"$3,804.24 ",03/08/24,03/08/24,Yes,Yes,14,7,1,2024,Jan,3,R&L TN 15597870-3,,,BTL-4oz-Cosmo-White-20-410,"13,440",pcs,
1/23/2024,,3004909,,RM-PWD-Potassium-Sorbate,,Delivered Tampa WHS,,,20,lbs,Wholesale Supplies Plus,CHECKED IN,1/27/2024,5,4,1/31/2024,1/31/2024,1/25/2024,2,4,1/29/2024,-3,0,Tampa,,,,,$8.59 ,$171.80 ,,,,$171.80 ,$8.59 ,CBS,,,,,,,,,Yes,Yes,9,6,1,2024,Jan,4,,,,RM-PWD-Potassium-Sorbate,20,lbs,
1/28/2024,,012824-01,,RM-PURIFIED-WATER,,"ETA to Tampa, 1/30",,,660,gal,Ultra Pure Bottled Water Inc.,CHECKED IN,1/30/2024,5,10,02/01/24,02/01/24,1/29/2024,1,2,1/31/2024,-1,-8,Tampa,,,,,$1.15 ,$759.66 ,,,,$759.66 ,$1.15 ,NET30,,,,,,$759.66 ,03/01/24,03/01/24,Yes,Yes,15,3,1,2024,Jan,4,,,,RM-PURIFIED-WATER,660,gal,
1/29/2024,,2000287,,LABL-TA-3.75x4.75-Body-Spray-4oz,"[3.750""h x 4.750""w] #1288","[3.750""h x 4.750""w] #1288",,,"4,700",pcs,Wizard Labels,CHECKED IN,02/03/24,5,3,02/05/24,02/05/24,02/02/24,4,3,02/05/24,-1,0,Tampa,,,,,$0.13 ,$611.00 ,,,,$611.00 ,$0.13 ,CBS,,,,,,,,,Yes,No,8,7,1,2024,Jan,5,UPS 1ZE02E120359546007,,,LABL-TA-3.75x4.75-Body-Spray-4oz,"4,700",pcs,
1/29/2024,,012924-01,,BTL-4oz-Cylinder-Round-White-24-410,B359,B359,,,"4,860",pcs,Container and Packaging,CHECKED IN,02/04/24,7,7,02/11/24,02/11/24,1/31/2024,2,1,02/01/24,-5,-6,Tampa,,,,,$0.18 ,$885.01 ,,,,$885.01 ,$0.18 ,NET45,,2001466,,,,$885.01 ,3/14/2024,3/14/2024,Yes,Yes,14,3,1,2024,Jan,5,UPS 1Z765F490397166315,,,BTL-4oz-Cylinder-Round-White-24-410,"4,860",pcs,
1/31/2024,,2000287,,LABL-NS-3.75x4.75-Liquid-Stevia-US-4oz,"[3.750""h x 4.90""w] #1438","[3.750""h x 4.90""w] #1438",,,"2,000",pcs,Wizard Labels,CHECKED IN,02/05/24,5,3,02/07/24,02/05/24,02/02/24,2,3,02/05/24,-3,0,Tampa,,,,,$0.18 ,$360.00 ,,,,$360.00 ,$0.18 ,CBS,,,,,,,,,Yes,No,8,5,1,2024,Jan,5,UPS 1ZE02E120359546007,,,LABL-NS-3.75x4.75-Liquid-Stevia-US-4oz,"2,000",pcs,
02/01/24,,203322,,RM-Butylene-Glycol,,107-88-0/6290-03-5,,,24,oz,Lotion Crafter,CHECKED IN,02/05/24,5,6,02/11/24,2/15/2024,02/07/24,6,7,2/14/2024,1,1,Tampa,,,,,$1.00 ,$24.00 ,$11.22 ,,,$35.22 ,$1.47 ,CBS,,,,,,,,,No,No,11,13,0,2024,Feb,5,USPS 9434611206239462975670,,,RM-Butylene-Glycol,24,oz,
02/01/24,,23108309,,RM-Cycomethicone-6,,540-97-6,,,7,lbs,BrambleBerry,CHECKED IN,02/04/24,4,5,02/10/24,2/15/2024,02/02/24,1,10,02/12/24,-3,5,Tampa,,,,,$14.85 ,$103.95 ,$18.00 ,,,$121.95 ,$17.42 ,CBS,,,,,,,,,Yes,No,9,11,0,2024,Feb,5,UPS 1ZX0334VYW93124142,,,RM-Cycomethicone-6,7,lbs,
02/01/24,,23108309,,RM-Glycerin,,56-81-5,,,35,lbs,BrambleBerry,CHECKED IN,02/04/24,4,5,02/10/24,2/15/2024,02/02/24,1,10,02/12/24,-3,5,Tampa,,,,,$2.99 ,$104.65 ,$18.00 ,,,$122.65 ,$3.50 ,CBS,,,,,,,,,Yes,No,9,11,0,2024,Feb,5,UPS 1ZX0334VYW93124142,,,RM-Glycerin,35,lbs,
02/01/24,,23108309,,RM-Polysorbate-80,,,,,35,lbs,BrambleBerry,CHECKED IN,02/04/24,4,5,02/10/24,2/15/2024,02/02/24,1,3,02/05/24,-3,-2,Tampa,,,,,$4.77 ,$166.95 ,$18.00 ,,,$184.95 ,$5.28 ,CBS,,,,,,,,,Yes,Yes,9,4,1,2024,Feb,5,UPS 1ZX0334VYW93124142,,,RM-Polysorbate-80,35,lbs,
02/05/24,,2000528,,LABL-TA-5.75x4.75-After-Shave-Razor-Bump-8oz,#1436[12.50% club discount],#1436[12.50% club discount],,,"1,000",pcs,Wizard Labels,CHECKED IN,02/10/24,5,3,02/12/24,02/08/24,02/06/24,1,2,02/08/24,-4,-1,Tampa,,,,,$0.32 ,$320.00 ,,,-36.22,$283.78 ,$0.28 ,CBS,,,,,,,,,Yes,Yes,8,3,1,2024,Feb,6,UPS 1ZE02E120360063802,,,LABL-TA-5.75x4.75-After-Shave-Razor-Bump-8oz,"1,000",pcs,
02/05/24,,2000528,,LABL-TA-11.313x1.625-Rough-and-Bumpy-Skin-Lotion-8oz,#1437 [12.50% club discount],#1437 [12.50% club discount],,,"1,000",pcs,Wizard Labels,CHECKED IN,02/10/24,5,3,02/12/24,02/08/24,02/06/24,1,2,02/08/24,-4,-1,Tampa,,,,,$0.25 ,$250.00 ,,,-36.22,$213.78 ,$0.21 ,CBS,,,,,,,,,Yes,Yes,8,3,1,2024,Feb,6,UPS 1ZE02E120360063802,,,#REF!,"1,000",pcs,
02/05/24,,2000528,,LABL-AY-3.75x4.75-Body-Spray-4oz,"[3.750""h x 4.750""w] #1400 [12.50% club discount]","[3.750""h x 4.750""w] #1400 [12.50% club discount]",,,"1,000",pcs,Wizard Labels,CHECKED IN,02/10/24,5,3,02/12/24,02/08/24,02/06/24,1,2,02/08/24,-4,-1,Tampa,,,,,$0.25 ,$250.00 ,,,-36.22,$213.78 ,$0.21 ,CBS,,,,,,,,,Yes,Yes,8,3,1,2024,Feb,6,UPS 1ZE02E120360063802,,,LABL-AY-3.75x4.75-Body-Spray-4oz,"1,000",pcs,
02/05/24,,2000528,,LABL-5.75X5.25-Linen-Spray-Lav-Wrap,"[5.250""h x 5.750""w] #1198 [12.50% club discount]","[5.250""h x 5.750""w] #1198 [12.50% club discount]",,,"1,000",pcs,Wizard Labels,CHECKED IN,02/10/24,5,3,02/12/24,02/08/24,02/06/24,1,2,02/08/24,-4,-1,Tampa,,,,,$0.33 ,$330.00 ,,,-36.22,$293.78 ,$0.29 ,CBS,,,,,,,,,Yes,Yes,8,3,1,2024,Feb,6,UPS 1ZE02E120360063802,,,LABL-5.75X5.25-Linen-Spray-Lav-Wrap,"1,000",pcs,
02/05/24,,020524-01,,RM-PWD-Organic-Monk-Fruit-Extract-10%,,Pending Release Order from supplier,,,540,kg,Haigen,CHECKED IN,02/09/24,4,10,2/19/2024,2/15/2024,02/12/24,7,4,2/16/2024,3,-6,Tampa,22305112001,22305112001,11/20/2023,11/19/2025,$65.00 ,"$35,100.00 ",$757.00 ,,,"$35,857.00 ",$66.40 ,NET90,,24NK10S0206Y2308,,,,"$35,100.00 ",05/05/24,05/05/24,No,Yes,14,11,1,2024,Feb,6,FedEx 7890206936,,,LABL-5.75X5.25-Linen-Spray-Lav-Wrap,540,kg,
02/05/24,,23110021,,RM-Polysorbate-20,,,,,21,lbs,BrambleBerry,CHECKED IN,02/08/24,4,5,2/14/2024,2/15/2024,2/14/2024,9,0,2/14/2024,5,-5,Tampa,,,,,$7.14 ,$149.94 ,$22.60 ,,,$172.54 ,$8.22 ,CBS,,,,,,,,,No,Yes,9,9,1,2024,Feb,6,UPS 1ZX0334VYW93124142,,,RM-Polysorbate-20,21,lbs,
02/07/24,,1.43E+16,,CAP-24-410-Drip-Tip,,Arrange partial shipment via air,,,"10,000",pcs,Zhejiang,CHECKED IN,2/27/2024,21,30,3/28/2024,4/22/2024,3/22/2024,44,7,3/29/2024,23,-23,Tampa,,,,,$0.04 ,$400.00 ,,,,$400.00 ,$0.04 ,CBS,,,,,,,,,No,Yes,51,51,0,2024,Feb,6,1ZC8389W0328104318,,,CAP-24-410-Drip-Tip,"10,000",pcs,
02/07/24,,432654,,LABL-NS-1.5X1.5-25OFF,,"Hand Applied, 3 stickers per lane 1.5 x 1.5 round stickers",,,"10,000",pcs,Xymo Print,CHECKED IN,2/15/2024,9,2,2/17/2024,2/16/2024,2/14/2024,7,1,2/15/2024,-2,-1,Tampa,,,,,$0.02 ,$186.00 ,,,,$186.00 ,$0.02 ,NET30 after Shipdate,,,,,,,,,Yes,Yes,10,8,1,2024,Feb,6,,,,LABL-NS-1.5X1.5-25OFF,"10,000",pcs,
02/07/24,,432654,,LABL-WHYZ-1.5X1.5-25OFF,,"Hand Applied, 3 stickers per lane 1.5 x 1.5 round stickers",,,"1,000",pcs,Xymo Print,CHECKED IN,2/15/2024,9,2,2/17/2024,2/16/2024,2/14/2024,7,1,2/15/2024,-2,-1,Tampa,,,,,$0.02 ,$18.60 ,,,,$18.60 ,$0.02 ,NET30 after Shipdate,,,,,,,,,Yes,Yes,10,8,1,2024,Feb,6,,,,LABL-WHYZ-1.5X1.5-25OFF,"1,000",pcs,
02/07/24,,432654,,LABL-PS-1.5X1.5-25OFF,,"Hand Applied, 3 stickers per lane 1.5 x 1.5 round stickers",,,"5,000",pcs,Xymo Print,CHECKED IN,2/15/2024,9,2,2/17/2024,2/16/2024,2/14/2024,7,1,2/15/2024,-2,-1,Tampa,,,,,$0.02 ,$93.00 ,,,,$93.00 ,$0.02 ,NET30 after Shipdate,,,,,,,,,Yes,Yes,10,8,1,2024,Feb,6,,,,LABL-PS-1.5X1.5-25OFF,"5,000",pcs,
02/07/24,,432654,,LABL-TH-1.5X1.5-25OFF,,"Hand Applied, 3 stickers per lane 1.5 x 1.5 round stickers",,,"5,000",pcs,Xymo Print,CHECKED IN,2/15/2024,9,2,2/17/2024,2/16/2024,2/14/2024,7,1,2/15/2024,-2,-1,Tampa,,,,,$0.02 ,$93.00 ,,,,$93.00 ,$0.02 ,NET30 after Shipdate,,,,,,,,,Yes,Yes,10,8,1,2024,Feb,6,,,,LABL-TH-1.5X1.5-25OFF,"5,000",pcs,
